group_id	region	country	med_node	T0	T1	T2	T3	T4	T5	T6	UNDATED	TOTAL
Russia_Medieval_Caucasus	EUROPE_CONTROL	Russia		3	0	0	0	0	0	0	0	3
Russia_Medieval_Kusnarenkovo_Karajakupovo	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Medieval_Nomad	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Medieval_OldRus	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_MigrationPeriod_RyazanOka	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Mordovia_Eneolithic_Ekaterinovka	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Moscow_BA	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Moscow_EMBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Moscow_Mesolithic	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Murmansk_MBA	EUROPE_CONTROL	Russia		0	4	0	0	0	0	0	0	4
Russia_N_Volosovo_Lyalovo	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Novosibirsk_BA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Novosibirsk_EBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Novosibirsk_Eneolithic	EUROPE_CONTROL	Russia		0	1	1	0	0	0	0	0	2
Russia_Novosibirsk_LBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Novosibirsk_LN	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Novosibirsk_MLBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Novosibirsk_Mesolithic	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Novosibirsk_N	EUROPE_CONTROL	Russia		0	0	12	0	0	0	0	0	12
Russia_Novosibirsk_N-1	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_OldBeringSea_Antiquity	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_OldBeringSea_Antiquity_OldBeringSea	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_EBA_Okunevsky	EUROPE_CONTROL	Russia		0	5	0	0	0	0	0	0	5
Russia_Omsk_EIA_Irtysh_Sargatka	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Omsk_EMBA_Irtysh_SeimaTurbino	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Omsk_EMBA_Irtysh_SeimaTurbino-1	EUROPE_CONTROL	Russia		0	3	0	0	0	0	0	0	3
Russia_Omsk_EMBA_Irtysh_SeimaTurbino-2	EUROPE_CONTROL	Russia		0	4	0	0	0	0	0	0	4
Russia_Omsk_EMBA_Irtysh_SeimaTurbino-3	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_EMBA_Irtysh_SeimaTurbino-oEastAsia	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_EMBA_Irtysh_SeimaTurbino-oYamnaya	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_Eneolithic	EUROPE_CONTROL	Russia		0	8	1	0	0	0	0	0	9
Russia_Omsk_Eneolithic-2	EUROPE_CONTROL	Russia		0	1	1	0	0	0	0	0	2
Russia_Omsk_Eneolithic_Chernoozersky	EUROPE_CONTROL	Russia		0	10	0	0	0	0	0	0	10
Russia_Omsk_Eneolithic_Chernoozersky-2	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Omsk_Eneolithic_Okunevsky	EUROPE_CONTROL	Russia		0	4	0	0	0	0	0	0	4
Russia_Omsk_HanMan	EUROPE_CONTROL	Russia		8	0	0	0	0	0	0	0	8
Russia_Omsk_HanMan-o	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Omsk_IA-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_IA-2	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_IA-3	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_IA_Irmenskaya	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_IA_Irmenskaya-o	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Omsk_LN	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Omsk_LateAntiquity_Chernoozersky	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Omsk_Modern_Chernoozersky	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Omsk_N	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Omsk_N-o	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Orenburg_EBA_Yamnaya	EUROPE_CONTROL	Russia		0	16	0	0	0	0	0	0	16
Russia_Orenburg_EarlySarmatian	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Orenburg_Mesolithic-1	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Orenburg_N	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_PermKrai_EarlyMedieval_Nevolino	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_PrimorskyKrai_AmurRiver_N	EUROPE_CONTROL	Russia		0	0	6	0	0	0	0	0	6
Russia_PrimorskyKrai_IA_Yankovsky	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_PrimorskyKrai_MN	EUROPE_CONTROL	Russia		0	5	1	0	0	0	0	0	6
Russia_PrimorskyKrai_MN_Boisman	EUROPE_CONTROL	Russia		0	1	12	0	0	0	0	0	13
Russia_PrimorskyKrai_N	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Roman_RyazanOka	EUROPE_CONTROL	Russia		8	0	0	0	0	0	0	0	8
Russia_Roman_TarandGraves	EUROPE_CONTROL	Russia		6	0	0	0	0	0	0	0	6
Russia_Rostov_BA_EarlyCatacomb	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_BA_LateYamnaya	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_BA_WestManychCatacomb	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_EBA_Don_Yamnaya	EUROPE_CONTROL	Russia		0	25	0	0	0	0	0	0	25
Russia_Rostov_EBA_Don_Yamnaya-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_EBA_Don_Yamnaya-3	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_EBA_Srubnaya-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostov_EBA_Yamnaya	EUROPE_CONTROL	Russia		0	16	0	0	0	0	0	0	16
Russia_Rostov_EBA_Yamnaya-o	EUROPE_CONTROL	Russia		0	9	0	0	0	0	0	0	9
Russia_Rostov_EMBA_Don_Yamnaya	EUROPE_CONTROL	Russia		0	5	0	0	0	0	0	0	5
Russia_Rostov_Eneolithic	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Rostov_Eneolithic-2	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Rostov_Eneolithic_Steppe	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Rostov_MBA_Catacomb	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Rostovka_EMBA_Irtysh_SeimaTurbino	EUROPE_CONTROL	Russia		0	9	0	0	0	0	0	0	9
Russia_Sakha_BA_Yakutia	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Sakha_Belkachi	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Sakha_EN	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Sakha_LN	EUROPE_CONTROL	Russia		0	3	0	0	0	0	0	0	3
Russia_Sakha_LN_Ymyakhtakh	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Sakha_Medieval	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Sakha_Mesolithic	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Sakha_N_Yakutia	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_SaltovoMayaki	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Samara_EBA_IA_c_Yamnaya	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_EBA_Yamnaya	EUROPE_CONTROL	Russia		0	46	0	0	0	0	0	0	46
Russia_Samara_EN_Mesolithic	EUROPE_CONTROL	Russia		0	0	3	0	0	0	0	0	3
Russia_Samara_Eneolithic	EUROPE_CONTROL	Russia		0	5	3	0	0	0	0	0	8
Russia_Samara_Eneolithic-o	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Samara_Eneolithic_Ekaterinovka	EUROPE_CONTROL	Russia		0	0	42	0	0	0	0	0	42
Russia_Samara_Eneolithic_Ekaterinovka-o	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Samara_Eneolithic_Khvalynsk	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Samara_Eneolithic_Syezzheye	EUROPE_CONTROL	Russia		0	0	9	0	0	0	0	0	9
Russia_Samara_Khazar	EUROPE_CONTROL	Russia		8	0	0	0	0	0	0	0	8
Russia_Samara_Khazar-1	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Samara_Khazar-3	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Samara_Khazar-4	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Samara_Khazar-oEastAsia	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Samara_LBA_Srubnaya	EUROPE_CONTROL	Russia		0	11	0	0	0	0	0	0	11
Russia_Samara_LBA_Srubnaya-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_LBA_Srubnaya_Daunian	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_LateEneolithic	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_MBA_Poltavka	EUROPE_CONTROL	Russia		0	5	0	0	0	0	0	0	5
Russia_Samara_MBA_Poltavka-2	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_MBA_Poltavka-oEEF	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Samara_MBA_Potapovka	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Samara_MBA_Potapovka-2	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_MLBA_Potapovka	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Samara_MLBA_Potapovka-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Saratov_EBA_IA_c_Yamnaya	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Saratov_Eneolithic	EUROPE_CONTROL	Russia		0	0	9	0	0	0	0	0	9
Russia_Saratov_Eneolithic_Khvalynsk	EUROPE_CONTROL	Russia		0	0	46	0	0	0	0	0	46
Russia_Saratov_Scythian	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Sarmatian	EUROPE_CONTROL	Russia		0	8	0	0	0	0	0	0	8
Russia_Sidelkino2_Mesolithic-Dup	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_StavropolKrai_BA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_StavropolKrai_BA_Steppe_Lola	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_StavropolKrai_Caucasus_EBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_StavropolKrai_EBA-o	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_StavropolKrai_EBA_Yamnaya	EUROPE_CONTROL	Russia		0	5	0	0	0	0	0	0	5
Russia_StavropolKrai_Eneolithic	EUROPE_CONTROL	Russia		0	2	1	0	0	0	0	0	3
Russia_StavropolKrai_Eneolithic_Steppe	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_StavropolKrai_MLBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Steppe_Catacomb	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Steppe_Maikop	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Steppe_Maikop-o	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Sunghir_UP	EUROPE_CONTROL	Russia		0	0	0	0	4	0	0	0	4
Russia_Sverdlovsk_Gamayun	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Tagar	EUROPE_CONTROL	Russia		0	8	0	0	0	0	0	0	8
Russia_Tatarstan_EIA1_Ananyino	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Tatarstan_EarlyMedieval	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Tatarstan_EarlyMedieval_EarlyBulgar	EUROPE_CONTROL	Russia		6	0	0	0	0	0	0	0	6
Russia_Tatarstan_EarlyMedieval_Karayakupovo	EUROPE_CONTROL	Russia		5	0	0	0	0	0	0	0	5
Russia_Tatarstan_EarlyMedieval_Karayakupovo_Kushnarenkovo	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Tatarstan_Eneolithic	EUROPE_CONTROL	Russia		0	1	23	0	0	0	0	0	24
Russia_Tatarstan_LBA_Maklasheevka	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Tatarstan_LBA_Srubnaya	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Tatarstan_Medieval_EarlyChiyalik	EUROPE_CONTROL	Russia		8	0	0	0	0	0	0	0	8
Russia_Tatarstan_Medieval_Modern	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Tatarstan_Roman_Mazunino	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Tuva_IA_AldyBel	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Tver_BA	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Tver_EMBA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Tyumen_EIA_Sargatka	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Tyumen_EN	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Tyumen_EN_Mesolithic	EUROPE_CONTROL	Russia		0	0	3	0	0	0	0	0	3
Russia_Tyumen_HanMan	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Tyumen_Medieval_Alakul	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Tyumen_N	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Tyumen_N_HG	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Udmurtia_EIA2_Roman_PyanyBor_Mazunino	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_EarlyMedieval	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_EarlyMedieval-oEastAsia	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_EarlyMedieval_Karayakupovo	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_EarlyMedieval_Nevolino	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_Medieval_LateChiyalik	EUROPE_CONTROL	Russia		9	0	0	0	0	0	0	0	9
Russia_Udmurtia_Medieval_LateChiyalik-oEurope	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Udmurtia_Roman_Mazunino	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Ulyanovsk_EN	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_Ulyanovsk_Khazar-2	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_UpperVolga_Eneolithic_Volosovo	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_UralRiver_Mesolithic	EUROPE_CONTROL	Russia		0	0	1	0	0	0	0	0	1
Russia_UstIshim_IUP	EUROPE_CONTROL	Russia		0	0	0	0	1	0	0	0	1
Russia_Viking	EUROPE_CONTROL	Russia		15	0	0	0	0	0	0	0	15
Russia_Viking-o	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Vladimir_LateMedieval_OldRus	EUROPE_CONTROL	Russia		2	0	0	0	0	0	0	0	2
Russia_Vladimir_Modern	EUROPE_CONTROL	Russia		5	0	0	0	0	0	0	0	5
Russia_Volgograd_EBA-1	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Volgograd_EBA_Berezhnovka	EUROPE_CONTROL	Russia		0	0	6	0	0	0	0	0	6
Russia_Volgograd_EBA_IA_c_Yamnaya	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Volgograd_EBA_Yamnaya	EUROPE_CONTROL	Russia		0	8	0	0	0	0	0	0	8
Russia_Volgograd_EBA_Yamnaya-o	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Volgograd_Eneolithic_Berezhnovka	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Vologda_EIA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Vologda_Mesolithic	EUROPE_CONTROL	Russia		0	0	23	0	0	0	0	0	23
Russia_Voronezh_N	EUROPE_CONTROL	Russia		0	0	6	0	0	0	0	0	6
Russia_Voronezh_N_Mariupol	EUROPE_CONTROL	Russia		0	0	6	0	0	0	0	0	6
Russia_XiongnuPeriod	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_YanaRiver_UP	EUROPE_CONTROL	Russia		0	0	0	0	1	0	0	0	1
Russia_Yaroslav_EMBA	EUROPE_CONTROL	Russia		0	7	0	0	0	0	0	0	7
Russia_Yaroslav_EMBA-o	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_Yaroslavl_BA	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russia_Yaroslavl_EMBA	EUROPE_CONTROL	Russia		0	12	0	0	0	0	0	0	12
Russia_ZabaykalskyKrai_BA	EUROPE_CONTROL	Russia		0	1	0	0	0	0	0	0	1
Russia_ZabaykalskyKrai_Mesolithic	EUROPE_CONTROL	Russia		0	0	3	0	0	0	0	0	3
Russia_ZabaykalskyKrai_N	EUROPE_CONTROL	Russia		0	0	2	0	0	0	0	0	2
Russia_Zaboryinsky_IA_Mazunino	EUROPE_CONTROL	Russia		1	0	0	0	0	0	0	0	1
Russia_Zaragizh_MigrationPeriod_Alan	EUROPE_CONTROL	Russia		6	0	0	0	0	0	0	0	6
Russia_shoreofOkhotskSea_BA	EUROPE_CONTROL	Russia		0	2	0	0	0	0	0	0	2
Russian	EUROPE_CONTROL	Russia		27	0	0	0	0	0	0	0	27
STU	OUTGROUP	Sri Lanka		99	0	0	0	0	0	0	0	99
STU-1	OUTGROUP	Sri Lanka		2	0	0	0	0	0	0	0	2
STU-2	OUTGROUP	Sri Lanka		2	0	0	0	0	0	0	0	2
Saami	EUROPE_CONTROL	Finland		3	0	0	0	0	0	0	0	3
Saharawi	MAGHREB	Morocco		2	0	0	0	0	0	0	0	2
SaintHelena	OUTGROUP	Saint Helena		3	0	0	0	0	0	0	0	3
SaintLucia_Ceramic	OUTGROUP	Saint Lucia		9	0	0	0	0	0	0	0	9
SaintMartin_Colonial_African	OUTGROUP	Sint Maarten		3	0	0	0	0	0	0	0	3
Samaritan	LEVANT	Israel		1	0	0	0	0	0	0	0	1
Sardinian	EUROPE_CONTROL	Italy	SARDINIA	31	0	0	0	0	0	0	0	31
Scotland_BellBeaker	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
Scotland_EBA_C	EUROPE_CONTROL	United Kingdom		0	8	0	0	0	0	0	0	8
Scotland_EBA_C-oEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
Scotland_EBA_C-ohighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
Scotland_EBA_C_mediumhighEEF-omediumhighEEF	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
Scotland_EIA	EUROPE_CONTROL	United Kingdom		0	2	0	0	0	0	0	0	2
Scotland_EarlyMedieval	EUROPE_CONTROL	United Kingdom		1	0	0	0	0	0	0	0	1
Scotland_EarlyMedieval_Pictish	EUROPE_CONTROL	United Kingdom		2	0	0	0	0	0	0	0	2
Scotland_IA	EUROPE_CONTROL	United Kingdom		5	1	0	0	0	0	0	0	6
Scotland_LBA	EUROPE_CONTROL	United Kingdom		0	9	0	0	0	0	0	0	9
Scotland_LIA	EUROPE_CONTROL	United Kingdom		10	3	0	0	0	0	0	0	13
Scotland_LIA_MIA	EUROPE_CONTROL	United Kingdom		0	7	0	0	0	0	0	0	7
Scotland_MBA	EUROPE_CONTROL	United Kingdom		0	22	0	0	0	0	0	0	22
Scotland_MIA	EUROPE_CONTROL	United Kingdom		0	3	0	0	0	0	0	0	3
Scotland_Mesolithic	EUROPE_CONTROL	United Kingdom		0	0	1	0	0	0	0	0	1
Scotland_N	EUROPE_CONTROL	United Kingdom		0	65	0	0	0	0	0	0	65
Scotland_N-olowEEF	EUROPE_CONTROL	United Kingdom		0	6	0	0	0	0	0	0	6
Scotland_N_mediumlowEEF-omediumlowEEF	EUROPE_CONTROL	United Kingdom		0	5	0	0	0	0	0	0	5
Scotland_Orkney_Mine_Howe_IA	EUROPE_CONTROL	United Kingdom		2	0	0	0	0	0	0	0	2
Scotland_RaschoilleCave_N	EUROPE_CONTROL	United Kingdom		0	1	0	0	0	0	0	0	1
Scotland_Viking	EUROPE_CONTROL	United Kingdom		7	0	0	0	0	0	0	0	7
Scotland_Viking-o	EUROPE_CONTROL	United Kingdom		3	0	0	0	0	0	0	0	3
Scottish	EUROPE_CONTROL	United Kingdom		3	0	0	0	0	0	0	0	3
Serbia_BA-o	EUROPE_CONTROL	Serbia	BALKANS	0	1	0	0	0	0	0	0	1
Serbia_BA_Maros	EUROPE_CONTROL	Serbia	BALKANS	0	5	0	0	0	0	0	0	5
Serbia_C_BA_Bodrogkeresztur_Tiszapolgar	EUROPE_CONTROL	Serbia	BALKANS	0	0	2	0	0	0	0	0	2
Serbia_EBA_Maros	EUROPE_CONTROL	Serbia	BALKANS	0	29	0	0	0	0	0	0	29
Serbia_EBA_Maros-oAegean	EUROPE_CONTROL	Serbia	BALKANS	0	2	0	0	0	0	0	0	2
Serbia_EBA_Yamnaya	EUROPE_CONTROL	Serbia	BALKANS	0	2	0	0	0	0	0	0	2
Serbia_EMN	EUROPE_CONTROL	Serbia	BALKANS	0	0	1	0	0	0	0	0	1
Serbia_EN	EUROPE_CONTROL	Serbia	BALKANS	0	0	6	0	0	0	0	0	6
Serbia_EN_Starcevo	EUROPE_CONTROL	Serbia	BALKANS	0	0	9	0	0	0	0	0	9
Serbia_EN_Starcevo-o	EUROPE_CONTROL	Serbia	BALKANS	0	0	2	0	0	0	0	0	2
Serbia_EarlyMedieval_Byzantine_Slav	EUROPE_CONTROL	Serbia	BALKANS	5	0	0	0	0	0	0	0	5
Serbia_Gepids	EUROPE_CONTROL	Serbia	BALKANS	2	0	0	0	0	0	0	0	2
Serbia_ImperialRoman	EUROPE_CONTROL	Serbia	BALKANS	26	0	0	0	0	0	0	0	26
Serbia_ImperialRoman-oAfrica	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_ImperialRoman_African	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_ImperialRoman_Elite_Roman	EUROPE_CONTROL	Serbia	BALKANS	6	0	0	0	0	0	0	0	6
Serbia_ImperialRoman_Roman	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_ImperialRoman_Roman-oLevant	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_IronGates_ImperialRoman	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_IronGates_MBA	EUROPE_CONTROL	Serbia	BALKANS	0	2	0	0	0	0	0	0	2
Serbia_IronGates_Mesolithic	EUROPE_CONTROL	Serbia	BALKANS	0	0	72	0	0	0	0	0	72
Serbia_IronGates_Mesolithic-o	EUROPE_CONTROL	Serbia	BALKANS	0	0	2	0	0	0	0	0	2
Serbia_IronGates_Mesolithic-oHighEEF	EUROPE_CONTROL	Serbia	BALKANS	0	0	2	0	0	0	0	0	2
Serbia_IronGates_Mesolithic-oLowEEF	EUROPE_CONTROL	Serbia	BALKANS	0	0	1	0	0	0	0	0	1
Serbia_IronGates_N	EUROPE_CONTROL	Serbia	BALKANS	0	0	2	0	0	0	0	0	2
Serbia_IronGates_N-oHG	EUROPE_CONTROL	Serbia	BALKANS	0	0	1	0	0	0	0	0	1
Serbia_LBA	EUROPE_CONTROL	Serbia	BALKANS	0	1	0	0	0	0	0	0	1
Serbia_LateAntiquity_ImperialRoman	EUROPE_CONTROL	Serbia	BALKANS	20	0	0	0	0	0	0	0	20
Serbia_LateAntiquity_ImperialRoman_Roman	EUROPE_CONTROL	Serbia	BALKANS	2	0	0	0	0	0	0	0	2
Serbia_LateAntiquity_ImperialRoman_Roman_possible	EUROPE_CONTROL	Serbia	BALKANS	2	0	0	0	0	0	0	0	2
Serbia_LateRoman	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_MN_StarcevoCris	EUROPE_CONTROL	Serbia	BALKANS	0	0	1	0	0	0	0	0	1
Serbia_Medieval	EUROPE_CONTROL	Serbia	BALKANS	4	0	0	0	0	0	0	0	4
Serbia_Medieval_Byzantine_Slav	EUROPE_CONTROL	Serbia	BALKANS	3	0	0	0	0	0	0	0	3
Serbia_MigrationPeriod_Gepids	EUROPE_CONTROL	Serbia	BALKANS	3	0	0	0	0	0	0	0	3
Serbia_MigrationPeriod_Gepids-oAegean	EUROPE_CONTROL	Serbia	BALKANS	1	0	0	0	0	0	0	0	1
Serbia_OttomanPeriod_Ottoman	EUROPE_CONTROL	Serbia	BALKANS	3	0	0	0	0	0	0	0	3
Serbia_Roman	EUROPE_CONTROL	Serbia	BALKANS	2	0	0	0	0	0	0	0	2
Serbia_Roman_LateAntiquity	EUROPE_CONTROL	Serbia	BALKANS	11	0	0	0	0	0	0	0	11
She	OUTGROUP	China		12	0	0	0	0	0	0	0	12
